verb,noun,item,n_kwics,coll_freq,logDice,usage,noun_concreteness,noun_synset_len,verb_synset_len,snd3,snd10,snd25,snd50,queried_by_verb,queried_by_noun,n_nouns_for_verb,n_verbs_for_noun
strain,arm,strain arm,100,524,3.3,arms strained,4.96,6,9,180.22,255.25,290.97,315.14,1,0,80,21
strain,back,strain back,100,1576,5.38,strain your back,4.33,9,9,202.43,294.7,348.59,382.6,1,0,80,9
strain,bag,strain bag,100,304,2.91,straining bag,4.9,9,9,145.54,219.91,255.08,276.69,1,0,80,15
strain,belief,strain belief,100,176,2.54,strains belief,1.19,2,9,175.05,262.14,299.23,321.46,1,0,80,8
strain,bit,strain bit,100,1331,2.6,a bit strained,3.27,11,9,192.43,300.42,350.38,380.06,1,0,80,29
strain,body,strain body,100,965,2.98,body strained,4.79,11,9,237.41,335.77,373.18,393.77,1,0,80,40
strain,bond,strain bond,100,285,3.53,strain the bonds,3.62,10,9,110.64,161.44,182.63,192.11,1,0,80,6
strain,brain,strain brain,100,748,4.95,strain your brain,4.69,5,9,120.31,177.7,212.37,233.34,1,0,80,8
strain,broth,strain broth,100,603,6.88,Strain the broth,4.68,2,9,35.447,60.282,75.794,87.944,1,0,80,1
strain,budget,strain budget,100,1867,5.75,budgets are strained,3.14,2,9,107.41,155.85,174.75,190.35,1,0,80,7
strain,calf,strain calf,100,200,4.89,strained his calf,4.48,4,9,75.881,108.19,122.44,131.04,1,0,80,2
strain,capacity,strain capacity,100,947,4.11,straining the capacity,3.1,9,9,151.08,222.66,249.95,262.95,1,0,80,5
strain,chain,strain chain,100,255,3.42,strained supply chains,4.55,10,9,177.94,249.67,274.0,285.19,1,0,80,5
strain,cord,strain cord,100,197,4.43,strained his vocal cords,4.63,4,9,87.55,127.25,142.62,153.43,1,0,80,5
strain,credibility,strain credibility,100,984,6.44,strains credibility,2.29,1,9,69.476,107.17,121.6,130.55,1,0,80,3
strain,drink,strain drink,100,186,2.92,Strain the drink,4.76,5,9,84.804,162.1,206.78,234.68,1,0,80,7
strain,ear,strain ear,100,2727,7.18,strained his ears,5.0,5,9,96.208,155.07,189.7,219.75,1,0,80,8
strain,economy,strain economy,100,512,3.48,strained the economy,2.57,4,9,165.36,238.62,265.62,283.32,1,0,80,14
strain,effort,strain effort,100,304,1.4,straining effort,2.33,4,9,200.2,307.62,348.88,374.91,1,0,80,16
strain,engine,strain engine,100,237,2.33,strain the engine,4.86,4,9,161.05,244.11,278.23,299.74,1,0,80,8
strain,eye,strain eye,100,6299,5.71,strain your eyes,4.9,5,9,206.15,312.42,361.23,392.48,1,0,80,19
strain,fabric,strain fabric,100,267,4.08,straining the fabric,4.63,2,9,103.84,177.02,211.66,229.92,1,0,80,6
strain,family,strain family,100,357,1.56,family is strained,4.23,8,9,241.61,347.92,387.48,407.58,1,0,80,11
strain,finance,strain finance,100,731,6.02,finances are strained,3.36,3,9,73.789,118.42,137.74,149.15,1,0,80,2
strain,finger,strain finger,100,175,2.28,strain your fingers,5.0,3,9,107.49,155.49,183.73,208.51,1,0,80,12
strain,food,strain food,100,168,0.61,strain food,4.8,3,9,169.07,241.2,280.07,303.04,1,0,80,18
strain,friendship,strain friendship,100,621,5.48,friendship is strained,2.39,1,9,158.89,219.81,246.49,260.75,1,0,80,2
strain,grid,strain grid,100,271,4.66,strain the grid,4.55,5,9,107.43,151.23,164.96,171.77,1,0,80,1
strain,groin,strain groin,100,200,5.7,strained his groin,4.58,3,9,37.486,56.64,66.775,74.386,1,0,80,1
strain,hamstring,strain hamstring,100,496,6.94,strained his hamstring,4.72,1,9,32.462,49.396,61.391,68.014,1,0,80,1
strain,hand,strain hand,100,324,1.15,straining your hands,4.72,14,9,269.2,382.64,427.86,454.46,1,0,80,33
strain,head,strain head,100,203,0.82,strained his head,4.75,33,9,299.95,421.51,474.88,503.64,1,0,80,28
strain,hearing,strain hearing,100,214,3.21,strained his hearing,3.18,6,9,139.39,196.09,223.39,238.89,1,0,80,2
strain,heart,strain heart,100,413,2.83,strain the heart,4.52,10,9,222.29,308.92,338.38,354.34,1,0,80,18
strain,hospital,strain hospital,100,304,3.86,straining hospitals,4.64,2,9,174.96,263.92,311.91,340.08,1,0,80,1
strain,imagination,strain imagination,100,336,4.68,strains the imagination,1.69,3,9,94.676,139.25,161.68,174.76,1,0,80,11
strain,infrastructure,strain infrastructure,100,478,4.08,straining infrastructure,3.38,2,9,133.61,185.95,204.17,213.9,1,0,80,3
strain,joint,strain joint,100,304,4.83,strain the joints,4.37,6,9,100.87,148.45,166.75,177.72,1,0,80,3
strain,juice,strain juice,100,945,6.19,strain the juice,4.89,4,9,86.673,133.6,170.71,193.42,1,0,80,8
strain,knee,strain knee,100,289,4.6,strained his knee,5.0,3,9,71.134,127.72,169.11,201.61,1,0,80,10
strain,leg,strain leg,100,248,2.79,legs strained,4.83,9,9,134.48,212.33,256.38,294.07,1,0,80,17
strain,ligament,strain ligament,100,339,6.26,strained a ligament,4.33,2,9,34.702,63.773,75.954,83.687,1,0,80,1
strain,limit,strain limit,100,411,3.07,straining the limits,2.28,6,9,166.96,240.9,272.83,290.23,1,0,80,7
strain,liquid,strain liquid,100,1521,7.17,Strain the liquid,4.72,4,9,100.26,167.19,195.13,210.43,1,0,80,5
strain,liquor,strain liquor,100,228,5.23,strain the liquor,4.73,3,9,47.267,71.942,92.322,105.87,1,0,80,1
strain,marriage,strain marriage,100,762,4.9,marriage is strained,2.51,4,9,196.35,296.41,331.1,348.3,1,0,80,2
strain,material,strain material,100,240,0.89,material is strained,4.26,5,9,225.35,316.51,351.27,369.43,1,0,80,25
strain,memory,strain memory,100,166,1.7,strain your memory,2.38,5,9,208.41,286.39,315.63,333.95,1,0,80,12
strain,milk,strain milk,100,466,4.71,strain the milk,4.92,4,9,85.509,138.38,171.6,192.28,1,0,80,6
strain,mind,strain mind,100,309,2.19,mind strained,2.5,7,9,197.15,276.78,313.43,334.55,1,0,80,16
strain,mixture,strain mixture,100,1739,6.52,Strain the mixture,3.79,5,9,173.87,303.73,353.4,380.67,1,0,80,7
strain,muscle,strain muscle,100,3831,7.5,straining muscles,4.5,5,9,91.117,146.9,175.42,195.22,1,0,80,4
strain,neck,strain neck,100,1898,7.26,strain your neck,5.0,5,9,103.05,160.31,195.22,234.8,1,0,80,8
strain,nerve,strain nerve,100,1475,7.07,straining every nerve,3.89,3,9,73.346,106.07,124.85,137.86,1,0,80,4
strain,network,strain network,100,247,1.98,strain the network,3.2,5,9,205.05,307.08,346.49,368.3,1,0,80,7
strain,oil,strain oil,100,395,3.11,strain the oil,4.93,4,9,116.09,174.9,208.49,229.11,1,0,80,13
strain,patience,strain patience,100,273,4.66,strain the patience,1.66,2,9,59.023,88.598,103.93,114.06,1,0,80,1
strain,power,strain power,100,176,0.02,powers were strained,2.04,9,9,196.2,276.34,308.2,322.74,1,0,80,19
strain,pulp,strain pulp,100,242,5.69,strain the pulp,4.3,5,9,64.154,90.673,99.941,105.02,1,0,80,2
strain,relation,strain relation,100,5144,7.47,strained relations,2.11,6,9,234.35,333.67,369.06,392.03,1,0,80,2
strain,relationship,strain relationship,100,6957,5.96,strained relationship,2.8,4,9,256.77,383.37,435.58,473.39,1,0,80,10
strain,resource,strain resource,100,3099,4.91,resources are strained,2.55,3,9,166.52,241.94,269.95,282.85,1,0,80,7
strain,sauce,strain sauce,100,380,5.02,Strain the sauce,4.75,1,9,85.746,147.89,184.05,207.34,1,0,80,4
strain,seed,strain seed,100,204,2.88,strain the seeds,4.71,5,9,144.65,206.61,233.49,248.01,1,0,80,10
strain,service,strain service,100,444,0.66,services are strained,2.21,15,9,200.41,284.58,315.39,332.94,1,0,80,18
strain,shoulder,strain shoulder,100,403,4.78,strained his shoulder,4.93,5,9,98.948,172.54,218.33,259.56,1,0,80,6
strain,soup,strain soup,100,274,4.88,Strain the soup,4.72,3,9,60.974,99.863,134.03,163.83,1,0,80,4
strain,stock,strain stock,100,562,3.96,Strain the stock,4.19,17,9,126.63,186.3,217.83,237.29,1,0,80,7
strain,supply,strain supply,100,534,3.61,straining supplies,3.43,3,9,118.76,179.4,208.2,224.52,1,0,80,5
strain,syrup,strain syrup,100,206,5.12,Strain the syrup,4.76,1,9,51.27,87.861,106.42,121.58,1,0,80,1
strain,system,strain system,100,2433,2.91,strain the system,2.94,9,9,223.61,330.78,374.49,401.55,1,0,80,36
strain,tea,strain tea,100,437,4.76,Strain the tea,4.69,5,9,72.271,138.59,176.5,199.08,1,0,80,5
strain,tendon,strain tendon,100,346,6.25,strained a tendon,4.47,1,9,37.09,75.364,90.81,100.48,1,0,80,1
strain,tie,strain tie,100,1021,5.6,strained ties,4.81,9,9,169.49,246.42,275.49,292.55,1,0,80,5
strain,voice,strain voice,100,2011,4.96,voice strained,4.13,11,9,221.3,316.55,353.41,375.5,1,0,80,8
strain,water,strain water,100,1007,3.0,strain the water,5.0,6,9,232.15,324.2,362.8,390.59,1,0,80,24
strain,wrist,strain wrist,100,305,5.36,strain your wrist,4.93,1,9,41.938,84.636,123.83,149.09,1,0,80,7
strain,yogurt,strain yogurt,100,393,6.21,yogurt is strained,4.9,1,9,29.924,59.998,74.36,87.038,1,0,80,2
strike,agreement,strike agreement,100,5638,5.95,struck an agreement,2.22,6,21,161.45,257.69,309.64,342.15,1,0,91,5
strike,area,strike area,100,5508,4.49,struck the area,3.72,6,21,263.68,404.24,463.02,501.91,1,0,91,24
strike,balance,strike balance,100,79459,10.18,strike a balance,2.89,12,21,132.32,196.87,226.81,247.01,1,0,91,6
strike,ball,strike ball,100,10323,6.85,strike the ball,5.0,12,21,152.85,224.94,253.8,268.96,1,0,91,26
strike,bargain,strike bargain,100,4412,7.0,strike a bargain,2.59,2,21,55.959,85.197,96.433,102.44,1,0,91,1
strike,bell,strike bell,100,2030,5.74,strike the bell,4.96,10,21,103.02,145.88,160.01,167.89,1,0,91,3
strike,blow,strike blow,100,24251,9.19,strike a blow,3.74,7,21,121.11,168.6,186.18,195.0,1,0,91,3
strike,boy,strike boy,100,1516,4.34,struck the boy,4.76,4,21,118.02,242.69,304.06,336.23,1,0,91,7
strike,building,strike building,100,2104,4.26,struck the building,4.64,4,21,193.2,298.76,338.74,361.38,1,0,91,10
strike,camp,strike camp,100,1373,4.82,struck camp,4.35,8,21,168.41,253.77,289.28,308.16,1,0,91,3
strike,car,strike car,100,3580,4.53,car was struck,4.89,5,21,146.58,271.86,328.14,362.93,1,0,91,26
strike,child,strike child,100,3017,3.55,struck the child,4.78,4,21,201.04,295.22,346.37,384.22,1,0,91,21
strike,chord,strike chord,100,43092,10.23,struck a chord with,4.29,2,21,77.715,116.53,133.56,143.97,1,0,91,2
strike,city,strike city,100,3049,4.82,struck the city,4.79,3,21,196.98,329.78,410.83,452.11,1,0,91,11
strike,coast,strike coast,100,1735,5.63,struck the coast,4.21,4,21,136.87,254.12,312.36,345.47,1,0,91,1
strike,coin,strike coin,100,9401,7.72,coins struck,4.89,1,21,99.96,146.96,163.78,174.69,1,0,91,4
strike,community,strike community,100,1487,3.4,struck the community,3.52,6,21,214.58,316.13,353.91,376.42,1,0,91,12
strike,compromise,strike compromise,100,1995,5.74,strike a compromise,1.8,2,21,109.47,154.02,172.7,183.32,1,0,91,2
strike,cord,strike cord,100,3009,6.38,struck a cord,4.63,4,21,87.55,127.25,142.62,153.43,1,0,91,5
strike,country,strike country,100,2624,4.18,struck the country,4.17,5,21,173.56,276.1,341.96,389.05,1,0,91,12
strike,day,strike day,100,1533,2.23,struck one day,3.92,10,21,202.17,322.8,424.94,489.25,1,0,91,31
strike,deal,strike deal,100,52591,8.72,struck a deal,3.1,9,21,162.55,254.97,291.8,311.14,1,0,91,10
strike,earth,strike earth,100,4583,6.52,strike the earth,4.8,7,21,148.47,254.46,304.88,330.38,1,0,91,5
strike,enemy,strike enemy,100,2680,5.45,strike the enemy,2.83,4,21,148.22,227.71,259.5,276.9,1,0,91,13
strike,eye,strike eye,100,2591,4.14,strikes the eye,4.9,5,21,206.15,312.42,361.23,392.48,1,0,91,19
strike,face,strike face,100,1759,4.29,struck his face,4.87,13,21,234.58,343.73,395.03,428.46,1,0,91,15
strike,family,strike family,100,2601,4.14,struck the family,4.23,8,21,241.61,347.92,387.48,407.58,1,0,91,11
strike,fancy,strike fancy,100,6319,7.59,strikes your fancy,2.5,3,21,48.899,68.627,75.09,78.165,1,0,91,2
strike,fear,strike fear,100,11145,7.51,strike fear into,2.57,3,21,208.48,300.15,342.67,365.02,1,0,91,14
strike,floor,strike floor,100,1355,4.61,struck the floor,4.8,10,21,175.64,276.15,320.45,350.82,1,0,91,8
strike,goal,strike goal,100,1792,3.63,struck goal,3.06,4,21,186.1,266.96,303.41,324.86,1,0,91,6
strike,gold,strike gold,100,11563,7.83,struck gold,4.81,5,21,88.382,172.23,210.45,229.06,1,0,91,3
strike,ground,strike ground,100,8201,6.7,struck the ground,4.77,11,21,207.06,291.84,324.49,350.64,1,0,91,13
strike,hand,strike hand,100,1588,3.19,struck his hand,4.72,14,21,269.2,382.64,427.86,454.46,1,0,91,33
strike,head,strike head,100,5681,5.32,struck his head,4.75,33,21,299.95,421.51,474.88,503.64,1,0,91,28
strike,heart,strike heart,100,1923,4.5,struck my heart,4.52,10,21,222.29,308.92,338.38,354.34,1,0,91,18
strike,home,strike home,100,5678,4.45,struck home,4.11,9,21,239.73,352.55,396.94,419.06,1,0,91,14
strike,hour,strike hour,100,2424,4.22,struck the hour,3.1,4,21,196.05,338.94,416.53,461.12,1,0,91,5
strike,house,strike house,100,1821,3.82,struck a house,5.0,12,21,207.43,310.94,359.63,394.2,1,0,91,10
strike,iceberg,strike iceberg,100,1410,5.5,struck an iceberg,4.96,2,21,38.569,55.808,63.353,67.472,1,0,91,1
strike,island,strike island,100,1654,5.05,struck the island,4.96,2,21,189.15,307.78,376.84,415.1,1,0,91,3
strike,key,strike key,100,1997,4.66,key is struck,4.89,15,21,135.99,198.79,224.6,237.24,1,0,91,7
strike,law,strike law,100,1815,3.69,law was struck,2.57,7,21,136.56,216.4,271.88,309.43,1,0,91,10
strike,line,strike line,100,2298,3.62,struck power lines,4.5,30,21,253.42,357.41,397.32,421.22,1,0,91,42
strike,man,strike man,100,7187,4.8,man was struck,4.79,11,21,192.73,336.5,412.7,455.21,1,0,91,37
strike,match,strike match,100,5524,6.25,struck a match,4.14,9,21,179.16,263.76,319.74,359.0,1,0,91,6
strike,medal,strike medal,100,2420,5.77,medal was struck,4.89,1,21,95.907,143.5,160.19,168.95,1,0,91,2
strike,midnight,strike midnight,100,3450,6.76,the clock strikes midnight,3.14,1,21,82.093,162.01,220.17,258.41,1,0,91,1
strike,mind,strike mind,100,1806,4.25,struck my mind,2.5,7,21,197.15,276.78,313.43,334.55,1,0,91,16
strike,mine,strike mine,100,4698,6.57,struck a mine and,3.56,2,21,129.16,191.91,219.85,235.59,1,0,91,5
strike,name,strike name,100,2622,3.33,name was struck from the,3.5,6,21,276.55,417.22,464.64,487.44,1,0,91,16
strike,nerve,strike nerve,100,7069,7.53,struck a nerve,3.89,3,21,73.346,106.07,124.85,137.86,1,0,91,4
strike,note,strike note,100,12055,6.75,struck a note,4.61,9,21,185.39,262.54,291.67,307.86,1,0,91,8
strike,object,strike object,100,2458,4.68,strikes an object,3.66,5,21,227.43,320.07,354.24,371.31,1,0,91,11
strike,officer,strike officer,100,2639,5.03,struck the officer,4.8,4,21,200.25,288.09,326.95,352.01,1,0,91,3
strike,oil,strike oil,100,2038,4.81,struck oil,4.93,4,21,116.09,174.9,208.49,229.11,1,0,91,13
strike,opponent,strike opponent,100,2238,5.55,strike an opponent,3.52,2,21,176.66,283.87,330.83,357.57,1,0,91,12
strike,panic,strike panic,100,1419,5.38,panic stricken,3.04,2,21,68.935,102.98,116.38,124.13,1,0,91,3
strike,part,strike part,100,2142,2.16,struck parts,3.29,12,21,237.04,382.12,430.05,454.33,1,0,91,30
strike,partnership,strike partnership,100,1789,4.99,struck a partnership,2.82,3,21,168.4,260.8,306.07,330.05,1,0,91,5
strike,pedestrian,strike pedestrian,100,3067,6.54,pedestrian was struck,4.41,1,21,58.188,88.723,105.82,114.34,1,0,91,1
strike,people,strike people,100,7105,3.58,strike people,4.82,4,21,190.25,264.24,315.17,343.14,1,0,91,39
strike,person,strike person,100,2201,3.67,person was struck,4.72,3,21,154.72,265.14,314.69,341.74,1,0,91,9
strike,piece,strike piece,100,1694,3.62,pieces were struck,4.14,13,21,236.3,331.62,361.88,377.98,1,0,91,26
strike,pole,strike pole,100,1916,5.68,struck a utility pole,4.66,10,21,106.55,157.95,179.15,190.25,1,0,91,2
strike,pose,strike pose,100,13132,8.6,strike a pose,3.33,3,21,12.162,16.888,18.741,19.754,1,0,91,1
strike,post,strike post,100,2134,4.29,struck the post,4.3,11,21,152.62,212.88,237.75,249.94,1,0,91,7
strike,reader,strike reader,100,2564,5.06,strike the reader,3.89,8,21,110.89,196.48,224.07,243.45,1,0,91,3
strike,region,strike region,100,2585,5.22,struck the region,3.19,5,21,226.7,354.01,422.65,462.14,1,0,91,5
strike,rock,strike rock,100,5365,6.68,struck a rock,4.91,7,21,225.91,320.78,360.6,382.06,1,0,91,10
strike,root,strike root,100,1659,4.98,struck root,4.34,8,21,183.82,254.44,278.26,289.43,1,0,91,4
strike,ship,strike ship,100,2407,5.09,struck the ship,4.87,1,21,128.34,250.17,304.84,346.07,1,0,91,15
strike,shot,strike shot,100,2416,4.76,struck shot,4.44,17,21,163.26,250.01,288.05,309.59,1,0,91,10
strike,side,strike side,100,2865,4.82,struck the side,3.68,12,21,242.69,366.37,436.59,477.44,1,0,91,25
strike,spark,strike spark,100,1385,5.3,strike sparks,4.25,6,21,33.531,49.242,54.109,56.416,1,0,91,2
strike,string,strike string,100,1887,5.11,strike the strings,4.76,10,21,172.64,246.14,273.02,285.14,1,0,91,5
strike,surface,strike surface,100,3086,5.64,strikes the surface,4.26,6,21,249.55,357.56,402.19,427.02,1,0,91,10
strike,target,strike target,100,9230,6.88,strike targets,4.11,5,21,165.15,233.33,258.47,270.78,1,0,91,6
strike,terror,strike terror,100,4965,7.16,to strike terror,2.43,4,21,89.753,127.38,141.12,150.15,1,0,91,5
strike,time,strike time,100,6122,2.98,struck three times,3.07,10,21,273.83,408.51,469.17,512.74,1,0,91,50
strike,tone,strike tone,100,7111,7.13,strike the right tone,3.07,10,21,168.02,248.56,285.18,303.36,1,0,91,3
strike,tower,strike tower,100,1412,5.03,tower was struck,4.76,3,21,154.73,235.04,269.35,288.09,1,0,91,2
strike,town,strike town,100,1855,4.71,struck the town,4.64,4,21,167.37,359.75,445.5,497.25,1,0,91,7
strike,tree,strike tree,100,5262,6.01,struck a tree,5.0,3,21,191.1,292.07,341.58,367.12,1,0,91,9
strike,vehicle,strike vehicle,100,5255,5.81,vehicle was struck,4.64,4,21,135.77,243.43,288.48,318.05,1,0,91,14
strike,victim,strike victim,100,3090,5.43,struck the victim,3.59,2,21,144.96,233.01,264.82,282.56,1,0,91,6
strike,wall,strike wall,100,2618,5.23,struck the wall,4.86,8,21,199.95,305.54,363.69,395.21,1,0,91,15
strike,water,strike water,100,2200,3.84,struck the water,5.0,6,21,232.15,324.2,362.8,390.59,1,0,91,24
strike,woman,strike woman,100,3956,4.44,woman was struck,4.46,4,21,176.89,278.3,349.75,390.06,1,0,91,19
strike,word,strike word,100,1530,2.96,striking the words,3.56,10,21,247.83,371.55,418.36,446.17,1,0,91,25
strike,worker,strike worker,100,1695,4.36,workers struck,4.59,4,21,147.64,231.75,263.71,283.01,1,0,91,4
string,arrow,string arrow,100,143,3.91,strung an arrow,4.97,2,7,76.862,112.0,132.58,143.7,1,0,45,1
string,attack,string attack,100,205,1.78,string attacks,3.71,9,7,172.82,287.0,339.01,372.67,1,0,45,14
string,bead,string bead,100,2491,8.52,stringing beads,4.9,3,7,78.865,116.76,135.58,146.95,1,0,45,1
string,bow,string bow,100,1319,7.36,string the bow,4.61,9,7,97.661,134.94,148.16,156.42,1,0,45,2
string,bunch,string bunch,100,553,4.37,string together a bunch,3.5,3,7,111.17,185.88,217.22,235.8,1,0,45,3
string,cable,string cable,100,1412,6.09,cables strung,4.74,6,7,115.74,172.2,198.15,212.99,1,0,45,4
string,chain,string chain,100,342,3.91,chain strung,4.55,10,7,177.94,249.67,274.0,285.19,1,0,45,5
string,combination,string combination,100,163,2.19,stringing together combinations,2.86,7,7,204.59,304.85,362.25,394.28,1,0,45,2
string,combo,string combo,100,420,6.11,string together combos,3.37,1,7,57.99,83.876,93.897,99.289,1,0,45,3
string,cord,string cord,100,402,5.63,cord strung,4.63,4,7,87.55,127.25,142.62,153.43,1,0,45,5
string,couple,string couple,100,365,2.36,string a couple of,3.93,5,7,182.09,258.84,294.35,314.51,1,0,45,8
string,drive,string drive,100,145,2.01,string together drives,3.86,12,7,230.27,322.71,352.72,367.84,1,0,45,8
string,game,string game,100,368,0.47,string a few games,4.5,11,7,197.97,310.04,362.54,399.13,1,0,45,35
string,garland,string garland,100,230,6.23,garlands strung,4.85,4,7,62.552,86.744,94.457,98.055,1,0,45,1
string,guitar,string guitar,100,589,5.04,guitar strung,4.9,1,7,104.56,197.07,256.01,292.56,1,0,45,2
string,hit,string hit,100,691,4.42,string together hits,4.11,7,7,143.98,218.39,250.05,265.94,1,0,45,2
string,letter,string letter,100,249,1.56,letters strung,4.7,5,7,200.25,296.12,337.49,359.86,1,0,45,7
string,light,string light,100,2613,4.83,lights strung,4.21,15,7,215.58,298.48,332.34,352.33,1,0,45,13
string,line,string line,100,1801,3.5,lines strung,4.5,30,7,253.42,357.41,397.32,421.22,1,0,45,42
string,move,string move,100,255,2.3,string moves,3.25,5,7,208.04,296.01,329.89,349.78,1,0,45,2
string,necklace,string necklace,100,405,6.22,necklace strung,4.96,1,7,35.566,76.847,97.82,109.67,1,0,45,1
string,number,string number,100,409,0.3,string together a number,3.3,11,7,198.05,280.36,322.92,351.63,1,0,45,36
string,pass,string pass,100,740,5.1,string passes,2.71,17,7,137.75,207.72,239.64,258.53,1,0,45,5
string,pearl,string pearl,100,422,6.61,pearls strung,4.87,3,7,60.919,91.796,107.35,116.18,1,0,45,2
string,performance,string performance,100,323,1.67,string together consistent performances,3.04,5,7,226.31,347.54,398.8,425.5,1,0,45,7
string,phrase,string phrase,100,203,3.26,phrases strung,2.86,4,7,149.58,213.9,239.33,254.32,1,0,45,1
string,piece,string piece,100,458,2.06,pieces strung,4.14,13,7,236.3,331.62,361.88,377.98,1,0,45,26
string,point,string point,100,273,0.14,points strung,3.39,26,7,249.95,349.67,391.1,417.02,1,0,45,21
